FC1,FC2
1.5003,1.374
0.5985,0.639
-0.8033,-1.0647
-2.6112,-3.8309
-2.0754,-2.4721
-4.1644,-0.6758
-6.1909,-0.7232
-4.7172,0.6044
-1.3061,3.7758
0.7613,5.3846
-1.2963,3.2123
-1.2914,2.2589
0.2762,2.7429
1.1563,3.8519
1.5677,3.9922
-0.5833,3.1326
-2.6404,1.9917
-3.7287,0.5697
-4.4733,-0.8524
-5.4056,-3.2121
-7.1816,-6.1344
-6.739,-8.0567
-4.7652,-6.6665
-3.0099,-4.245
-1.9734,-2.8234
-4.9368,-2.8394
-9.8065,-5.2616
-10.7073,-5.215
-9.3582,-3.4497
-7.8529,-2.0594
-6.4726,-0.6068
-4.3111,1.8146
0.0379,4.7047
1.8557,6.4386
1.7986,7.4225
-2.4148,5.1564
-5.2843,3.2967
-6.5601,2.7495
-7.3985,1.921
-5.2993,2.8424
-3.1688,3.639
-1.7259,4.498
0.6858,6.6071
1.5976,7.6536
-1.5217,4.6064
-3.9848,1.8717
-6.0105,-0.7694
-8.5049,-2.8792
-8.5931,-4.0515
-6.9001,-1.4114
-5.832,-0.6462
-5.7952,-2.5686
-6.1646,-3.5535
-5.2216,-3.6635
-4.4972,-4.0234
-6.4291,-6.1021
-7.361,-5.4622
-7.5118,-4.4162
-7.475,-4.3075
-5.6572,-3.5427
-4.7769,-5.278
-5.1466,-6.5446
-5.579,-6.3113
-6.1363,-6.8593
-6.6624,-7.5637
-6.4072,-6.8619
-6.5582,-5.4101
-7.553,-5.1458
-10.5479,-6.5066
-10.6054,-6.9299
-8.444,-5.322
-5.8139,-2.7141
-4.0588,-1.9499
-4.9598,-2.5295
-4.0481,-0.9214
-1.0427,1.1555
-0.2247,2.8261
-1.3754,3.903
-3.6199,3.2924
-3.302,3.5256
-3.2966,3.4774
-1.5101,4.4291
1.3077,5.506
3.6567,5.3953
1.8494,2.3783
2.3858,2.2362
3.0472,3.2503
0.4899,2.1707
-0.2236,1.5911
0.0317,1.2928
-0.2132,1.1506
-0.6769,0.6021
0.0155,0.116
2.3955,1.3798
4.1504,3.1436
5.124,4.7198
3.3163,4.0772
0.9148,3.7471
-0.7992,4.0732
-0.7321,2.9618
0.6162,2.4753
1.4645,1.8949
1.8126,0.002
3.2233,0.9215
3.3216,1.8411
4.6386,3.2919
6.3618,5.2426
4.8975,3.2245
1.4958,-0.4498
-2.0623,-2.9679
-4.2142,-4.7674
-5.0224,-6.4107
-2.3306,-6.3665
-0.4825,-5.916
-2.1344,-6.153
-5.4738,-8.2651
-6.8757,-9.0023
-7.6215,-9.0208
-9.0235,-10.1331
-9.4569,-9.2768
-10.7342,-11.1083
-11.1367,-12.1273
-11.2892,-12.7401
-9.6918,-13.5405
-7.9069,-12.9034
-8.0595,-11.5788
-8.1184,-10.8792
-6.9897,-8.8046
-6.7984,-6.4174
-7.2008,-5.3426
-5.4783,-3.4554
-3.1933,-1.8494
-1.3771,0.8817
0.4703,1.8939
1.5989,1.0936
0.665,0.5432
-1.0189,-1.1322
-1.7967,-2.214
-3.512,-2.9209
-5.0712,-3.0342
-5.5367,-3.0537
-5.6584,-2.3545
-3.5927,-0.4053
-0.4959,1.2625
2.6634,2.774
5.2289,4.0356
5.0757,3.8597
2.9538,2.5586
0.8944,1.3826
1.9287,3.4565
3.5255,5.3742
4.5598,5.3544
6.6253,5.522
7.6281,4.4083
8.287,4.2007
7.8209,4.0555
4.3235,2.2227
2.7323,1.0773
2.4848,-0.0681
1.9873,0.5363
0.9584,1.2031
0.9294,1.4324
0.4316,1.4115
-0.0037,0.2031
2.3734,1.1821
3.0319,1.5361
-0.4347,-2.61
-2.995,-4.2561
-5.743,-5.1211
-8.3348,-7.6111
-9.1454,-7.3825
-9.3936,-6.5289
-10.7983,-7.6443
-11.078,-9.166
-8.6392,-8.6879
-7.0756,-8.7412
-7.0744,-10.0444
-7.167,-9.5037
-8.3845,-9.4004
-10.1019,-8.5472
-10.9132,-8.2565
-10.6308,-6.9659
-8.5986,-4.1441
-8.629,-4.5412
-9.3158,-4.2196
-7.4713,-2.523
-5.5643,-0.7015
-3.2511,1.6199
-2.8128,2.5039
-2.7809,2.3878
-1.4366,2.9903
0.3451,4.499
0.6266,5.3514
-0.342,4.2975
-2.6543,1.8685
-1.4043,-0.5294
-1.7793,-3.9585
-2.9669,-5.2939
-4.6544,-5.9107
-5.5607,-5.2462
-6.6546,-4.5506
-5.7485,-4.0425
-3.7486,-3.6594
-1.4988,-1.8388
-1.1864,-2.2993
0.6571,-1.8536
3.0008,1.4047
0.1568,0.0691
-2.9684,-2.6729
-3.4687,-3.8213
-3.5941,-3.3447
-4.0009,-2.0869
-4.1577,-1.923
-3.8459,-1.8218
-4.2841,-4.2206
-4.1599,-6.8695
-3.1295,-5.9872
-3.1928,-6.1987
-3.0062,-6.7541
-0.9761,-5.4659
-2.8522,-6.9903
-3.9471,-6.6398
-1.6672,-4.7581
-0.4184,-4.8452
-2.2635,-6.7447
-3.2024,-8.3006
-2.6726,-8.3252
-3.049,-9.2873
-2.3005,-8.6558
-2.2083,-7.8055
-4.8349,-7.299
-7.0866,-6.7613
-6.932,-6.0673
-3.8713,-3.9671
-2.6544,-2.7107
-1.6876,-1.2043
-1.1896,-1.1668
-1.8791,-2.9731
-0.9749,-3.3419
0.8356,-0.6794
0.3336,-0.7045
-0.4809,-1.4171
-0.0767,-0.6921
3.015,0.9079
5.7317,1.6642
5.0734,0.4829
6.5085,0.8327
7.1312,0.8074
5.5978,-0.874
5.1268,-0.8367
2.7182,-1.0496
0.091,-2.95
-0.6612,-3.6315
0.4616,-2.5318
0.6469,-1.276
-0.8241,-3.6138
-1.2326,-5.7954
0.515,-4.3522
-0.3311,-5.409
-2.3649,-7.6847
-3.2112,-6.7106
-2.3702,-4.7052
-2.1541,-3.2625
-4.8757,-5.0074
-5.535,-5.6587
-3.8505,-3.9976
-3.791,-3.9927
-3.9815,-6.0191
-3.922,-6.1392
-2.0187,-5.0719
-2.5217,-5.786
-5.4622,-7.0313
-5.3716,-6.2142
-4.6562,-4.7097
-6.1282,-5.9552
-5.5379,-5.857
-3.1663,-4.8838
-3.3886,-5.0982
-5.7984,-8.5938
-6.802,-9.4333
-7.0869,-7.7417
-7.7156,-5.4251
-6.8131,-1.7335
-4.8168,-0.3231
-3.1644,-0.194
-2.6996,0.2788
-0.0162,1.5328
2.9797,2.443
4.7568,3.6344
4.5965,3.9196
3.3424,3.5485
4.0257,4.3024
5.0214,5.4312
4.2984,5.8412
2.3879,4.7201
1.9461,4.5678
4.6292,6.1966
6.5311,6.5754
6.7766,5.5791
6.6787,4.583
7.737,5.2744
7.2016,4.6221
4.7285,4.4385
4.2553,5.5985
6.0009,7.2898
5.8401,6.6685
3.3667,3.7345
3.737,2.7068
3.8885,0.8977
2.1337,-1.0989
1.004,-2.1893
-0.0634,-4.0922
-3.3496,-6.9327
-5.8233,-8.3357
-6.1409,-8.2701
-4.6461,-7.6422
-4.5264,-7.733
-4.1255,-9.8239
-5.256,-11.3211
-8.0114,-9.9746
-7.7043,-8.0656
-6.6474,-7.7818
-7.9969,-7.8731
-9.1589,-7.4645
-9.1648,-7.2433
-8.7333,-7.8034
-9.6456,-9.9885
-8.9329,-10.7361
-6.3139,-9.7338
-4.1011,-7.9502
-5.2321,-8.2604
-5.2069,-9.2269
-7.3068,-11.1622
-8.5004,-11.035
-7.8817,-8.8455
-6.7318,-7.4996
-6.3633,-8.5601
-5.4634,-8.1518
-3.1575,-7.6185
-1.1328,-8.0227
0.1419,-8.6457
0.7291,-9.3937
0.8476,-7.0165
-0.565,-4.9206
-0.2588,-3.1059
1.7661,-0.6973
1.1036,-1.8825
0.7224,-2.6613
-0.4401,-4.8776
0.6787,-3.9375
4.1413,0.1901
6.9477,4.0364
7.0353,5.4139
4.6541,4.7601
2.3355,4.9188
0.7354,3.5774
1.3228,3.4236
2.9101,4.5197
3.7786,3.9595
3.8971,3.3056
1.9532,1.2454
1.2592,-0.4711
0.9402,-0.7814
0.7773,-0.1855
-0.7293,-0.9646
-1.1422,-2.3063
-2.2426,-4.5854
-4.4992,-6.2083
-6.4122,-7.7063
-5.6378,-7.8293
-3.957,-6.9835
-3.9949,-5.5439
-3.9703,-4.6355
-5.9459,-6.7584
-8.2653,-7.5377
-8.9911,-6.5046
-7.6232,-4.9089
-5.5366,-4.157
-2.2001,-2.624
0.1677,-1.716
1.0042,-0.558
2.3408,1.4126
4.0524,1.2582
2.8576,-0.6776
-0.4309,-0.9883
-0.7818,-0.049
0.2734,1.1716
0.4224,1.1422
1.04,-0.1686
1.6888,-0.6981
3.9313,0.8661
3.955,0.2739
2.6974,-2.2246
1.971,-3.0668
-0.0991,-3.5653
-1.7004,-3.8136
-1.8328,-1.5618
-2.0591,-0.5599
-2.0354,-1.4643
-1.793,-2.6813
-2.082,-3.492
-2.8083,-2.7715
-1.0347,-0.7698
1.6138,0.6381
-0.1126,0.8273
-3.0265,0.2041
-1.9716,1.7684
-2.5105,1.5202
-4.3307,-0.9468
-2.2759,-0.6637
0.3101,-0.5682
-1.9478,-3.5353
-4.6744,-5.1274
-2.4636,-3.032
-1.284,-2.9366
-4.8543,-3.9661
-6.4247,-4.183
-5.6826,-4.2125
-6.2531,-5.6483
-5.5423,-5.959
-4.2378,-4.8634
-3.9645,-3.8929
-4.9725,-4.2349
-5.9492,-3.4518
-4.957,-1.7624
-4.4961,-1.0418
-5.129,0.3351
-6.8871,-0.9757
-7.6765,-2.9738
-4.5283,-1.0345
0.4011,1.4674
3.6743,3.5318
3.3536,2.315
0.6892,-0.9956
-2.194,-1.8061
-2.3583,0.6959
-2.6477,2.6666
-3.8747,2.5124
-3.7267,0.4832
-2.7036,0.1415
-2.7118,-0.6062
-0.0324,0.7711
2.5532,2.2735
3.2951,3.2446
5.3807,6.2156
4.1226,7.6242
-0.2293,5.314
-1.675,4.1601
-1.4645,5.0686
0.4649,6.196
1.2381,5.7298
2.4175,4.8886
3.3158,5.3288
1.8704,5.3627
0.6437,4.053
2.6671,6.4933
1.9091,7.0586
2.5261,7.1864
3.5491,6.0955
2.4159,3.6921
3.1889,4.8512
4.0556,6.7603
1.8598,3.8882
0.4138,2.3284
0.0614,2.2373
-1.1971,1.3336
-5.3931,-2.1951
-5.9329,-1.5987
-5.8165,-0.5024
-6.9813,-1.9373
-4.3022,0.0967
-2.6857,0.3495
-2.3193,-0.7105
-1.8905,-1.333
-3.3993,-2.4243
-5.4392,-3.2343
-5.073,-0.8255
-4.8942,0.4896
-6.2468,-0.164
-8.2557,-2.8801
-8.0459,-3.9088
-5.555,-3.7812
-5.5017,-5.1225
-5.0733,-3.9013
-1.6762,-1.3675
0.7211,1.26
2.0559,3.7001
0.422,2.609
-2.4619,-0.232
-3.0958,-0.7292
-1.6049,-0.1326
1.0111,0.6829
2.6271,0.8734
3.3993,1.189
1.5464,0.5984
1.4749,1.9141
2.9657,5.2923
4.4565,9.2955
5.5723,11.5487
6.9068,12.1143
8.3038,12.8676
10.1695,14.4645
11.1602,13.4053
11.7134,12.4712
11.8605,12.256
11.1326,11.3219
9.3423,9.9191
9.0519,10.9539
7.9176,10.8012
7.0647,9.6799
8.1805,9.9962
8.8589,9.2501
10.1309,9.7227
12.2466,11.1952
13.1747,11.2927
12.2279,9.7341
12.9685,11.9255
13.084,14.4605
12.1682,14.9955
12.1586,16.0617
11.7115,16.7842
12.6082,16.0693
14.0672,16.1355
17.12,17.7642
18.1415,18.6429
18.5693,19.1153
18.0282,17.8689
13.2058,13.6849
11.1332,12.7508
9.873,11.848
8.3317,9.1953
6.6967,8.1366
6.9992,7.8905
9.3642,6.4881
9.3544,5.3983
10.3448,6.3087
11.7414,7.2816
9.8255,6.9107
6.4095,5.1023
7.9934,6.9502
9.7335,8.4855
9.0049,7.7397
9.7449,7.5876
11.0787,7.873
13.5063,8.5336
13.1527,8.3818
12.5491,8.1363
12.9768,9.5472
10.8107,9.6144
8.6132,7.7441
9.0094,7.4361
8.7492,7.8782
6.6763,4.9452
6.166,2.4809
7.8433,3.3917
8.2706,4.6776
9.4792,6.6197
10.6564,8.3118
10.7398,9.785
7.9794,9.102
7.5314,8.0129
7.771,5.8301
8.1356,6.3661
9.0938,6.6209
11.8019,7.8132
10.4164,7.0368
8.0933,4.6041
7.239,4.0152
8.0409,5.7701
6.9364,5.3687
7.4256,5.8735
7.5709,5.9095
8.2474,6.883
9.7987,7.2626
11.6623,6.8296
12.3072,5.2717
9.7335,3.0262
7.5972,2.3745
5.6172,1.0978
0.6998,-0.835
-2.749,-1.1428
-1.5103,0.5184
-1.4902,0.2421
-1.2827,-0.6593
-1.9504,-3.5606
-3.8055,-6.9307
-5.7544,-8.2382
-5.1721,-7.0145
-4.0273,-4.8845
-3.9136,-2.9107
-7.4562,-4.7181
-9.2801,-6.0255
-7.3226,-4.4576
-5.8964,-4.3585
-4.189,-4.0095
-2.8566,-4.0042
-2.0241,-3.5927
-1.4104,-3.4623
-2.0778,-4.3629
-4.089,-5.5136
-6.1627,-5.9454
-4.3302,-3.6896
0.1275,0.7539
4.1163,4.3537
5.4174,4.266
4.9685,3.3032
4.5508,2.7155
5.4769,2.9404
2.2779,2.7902
-2.4212,1.6712
-4.5266,0.4272
-4.4132,1.0269
-3.3625,1.2516
-1.7806,2.7888
0.7076,4.7323
4.0393,5.1757
5.9649,5.8068
6.703,5.9379
4.9097,4.6314
4.3351,5.4811
5.0729,7.1121
6.6855,8.9305
9.9856,11.1865
9.7856,10.2238
9.9919,8.7298
10.6043,7.8608
9.6855,6.6168
7.9853,4.4977
5.6601,2.1287
3.9287,1.291
0.7285,-0.8593
1.9344,-0.1657
2.1715,0.5278
0.0024,-0.9349
0.5832,-1.4914
2.3204,-1.4227
3.1825,-0.4789
3.1072,-0.4414
4.5319,1.2525
5.1441,1.8527
3.3813,1.2028
1.181,2.0529
1.7306,3.4968
1.5613,3.6907
0.4546,1.7909
0.8166,1.1723
2.0847,0.7413
0.9467,-1.0336
-0.9415,-1.9646
-1.6422,-1.7395
-3.3117,-2.5455
-8.1688,-5.3203
-10.9011,-5.3764
-9.4459,-3.4011
-7.4907,-0.2695
-5.4731,0.3309
-4.018,-0.6624
-3.563,0.2193
-3.0142,0.9136
-3.4344,1.2953
-7.1359,-0.2606
-12.15,-3.2227
-10.9766,-1.5598
-7.897,1.8219
-7.8487,1.7661
-4.4881,3.2727
-1.6275,4.623
-1.6732,4.2859
-2.1563,2.3551
-2.7645,0.5493
-4.6851,0.4312
-5.9808,1.0943
-6.8391,1.7886
-6.3537,2.4204
-5.1497,3.6771
-5.8832,2.2151
-6.8982,-2.0909
-6.5383,-2.8968
-6.0222,-1.8592
-5.8187,-1.3215
-7.1464,-1.6902
-6.943,-1.4651
-8.2709,-2.2402
-9.224,-2.3591
-8.9583,-1.603
-7.349,-1.7844
-5.7398,-2.1847
-5.1308,-2.0851
-5.8032,-2.9231
-6.0693,-3.4797
-6.7419,-3.1927
-7.7895,-1.9683
-8.9622,-1.4001
-8.6662,-1.7068
-8.1515,-2.6072
-7.5118,-2.5075
-5.9348,-3.0954
-2.8577,-1.0895
-1.3432,1.4791
-1.141,1.6727
-0.1577,2.0537
-0.0496,3.9035
0.6835,6.7845
2.229,8.0404
2.2744,6.8277
2.0073,5.74
2.615,5.5897
2.6913,5.9706
1.3927,4.4453
-0.9373,2.1387
-1.3299,0.2696
-1.0975,-1.1621
-4.084,-1.0
-5.7269,-0.6194
-4.6199,-0.145
-0.5754,2.2669
0.7503,2.7101
-0.2364,2.341
0.1519,1.722
0.7277,2.5092
-0.4154,2.2651
-1.2774,1.5521
-2.7958,1.5891
-3.8454,2.0324
-2.9889,2.4443
-3.4137,2.0438
-4.4012,-0.5444
-4.4512,-2.9763
-4.064,-4.6585
-3.3018,-3.1844
-4.321,-3.1166
-6.2779,-4.7052
-8.4536,-5.3251
-11.8168,-6.8201
-12.3052,-8.4714
-9.4188,-6.3415
-7.5326,-5.4617
-6.3653,-5.2382
-5.8544,-5.5147
-6.031,-5.6664
-7.0515,-6.8806
-7.6032,-8.0322
-9.0612,-7.6527
-7.8943,-4.3669
-6.8839,-3.0501
-5.9049,-2.702
-3.6446,-1.0727
-0.8845,-0.0685
2.0006,1.4045
2.3857,1.5651
0.1146,1.257
0.0621,1.9801
0.1658,2.328
-0.9494,3.3946
0.5916,5.7425
-0.7425,4.5279
-0.608,5.0008
1.0577,4.3798
0.8482,2.3526
2.0449,2.8879
4.6478,3.9544
7.6881,6.2395
7.6971,7.0246
7.7684,9.0595
7.4646,10.5944
7.1295,10.7855
6.9506,11.2891
6.053,8.4489
4.874,5.89
5.1636,6.0185
3.0469,4.2407
1.9613,3.0878
1.2819,2.9662
-0.1788,2.3444
0.7354,3.5038
1.4618,4.4131
-1.3746,0.8223
-2.0236,-2.8624
0.421,-1.8595
0.8342,-2.1067
-0.5028,-2.479
-2.5898,-3.6327
-5.4894,-5.5052
-7.8577,-6.5027
-10.3199,-7.5315
-12.5323,-8.6229
-13.1823,-8.4956
-11.1449,-7.9622
-6.9515,-4.8351
-3.8519,-3.5518
-1.2525,-2.0811
-0.9032,-2.0793
-2.179,-3.5462
-4.9549,-4.6695
-8.6371,-7.0741
-10.882,-9.8537
-9.3458,-9.1959
-7.591,-8.9132
-4.3675,-7.8179
-2.8627,-6.4102
-2.8268,-5.3149
-3.0409,-6.5948
-7.63,-10.4371
-9.4692,-9.5609
-8.7459,-7.6846
-8.804,-7.2146
-6.0185,-4.5259
-3.9831,-2.6498
-1.6354,-2.0862
1.4621,-0.179
1.5281,-0.1471
0.8128,-0.3652
0.1287,-0.3646
0.2883,0.8548
0.1043,1.8243
-3.1424,0.4187
-4.8579,-1.7993
-4.636,-2.7675
-6.7268,-4.1108
-8.3177,-7.3292
-8.6586,-10.6413
-9.5307,-11.7035
-10.9967,-11.672
-11.119,-10.4844
-11.0226,-9.6406
-13.9889,-10.9532
-15.2053,-11.7659
-15.3595,-12.8912
-15.3575,-13.704
-14.9494,-14.1732
-13.7289,-14.3924
-11.7896,-13.1429
-10.5068,-11.5498
-9.5052,-10.5506
-11.6599,-10.1763
-14.3771,-11.302
-14.3132,-11.9278
-14.5308,-11.5849
-15.6547,-11.3047
-16.6852,-14.0872
-18.8408,-18.0886
-18.4028,-17.6214
-16.2774,-14.7793
-12.6208,-11.8122
-11.2143,-11.5639
-12.9018,-11.5345
-13.2456,-10.5364
-12.4021,-9.4758
-12.3086,-11.009
-9.3403,-10.9172
-5.8096,-10.2631
-1.8414,-8.2965
0.158,-7.3926
-0.374,-8.27
-2.375,-8.6789
-2.6573,-7.1192
-2.1895,-5.1219
-2.4407,-5.3746
-2.2857,-4.9087
-1.7247,-4.3492
-0.7576,-4.4773
1.3344,-3.418
1.0201,-3.4525
0.362,-2.6745
-1.1087,-2.1465
-5.0169,-4.3373
-8.8939,-6.8405
-10.9584,-8.5624
-10.5542,-8.6283
-10.5252,-9.0692
-8.6213,-8.4789
-8.3111,-8.1074
-5.7821,-5.5173
-4.3784,-5.0523
-6.3185,-7.525
-9.6649,-11.3727
-12.949,-14.2206
-14.4832,-13.5999
-16.5177,-13.2294
-15.7712,-12.359
-13.4624,-10.27
-10.716,-7.4935
-8.0948,-5.7484
-7.5673,-6.4721
-7.1338,-6.0709
-7.4817,-3.9198
-9.3609,-5.0813
-9.8653,-6.0555
-8.4011,-5.0298
-7.2495,-3.9416
-5.6916,-3.1347
-3.6962,-2.6403
-3.4822,-3.5209
-3.7682,-4.2765
-3.1792,-3.7508
-3.8716,-2.3504
-2.6579,-0.7938
-1.6631,0.419
-2.1059,0.7254
-0.3614,1.5629
0.2268,0.838
1.0961,-0.9183
1.934,-1.0184
1.4594,0.0689
2.2348,0.8749
1.5412,0.3683
-0.6212,-1.2009
-1.0648,-0.52
-1.4774,-1.4018
-3.14,-4.0648
-1.709,-3.7279
1.5032,-1.9223
4.3716,-1.3355
3.2711,-3.1551
3.8894,-2.9122
4.2889,-2.8257
4.1257,-2.7707
3.3686,-3.3095
4.0177,-1.8485
5.3855,-0.2
7.0658,0.6672
7.9957,1.0967
8.238,0.776
9.2302,2.3301
8.2536,2.9154
6.9956,2.0631
6.2063,3.0858
5.5106,5.2333
2.5335,6.0681
-0.1314,3.6841
-0.9526,2.3937
-1.524,1.1345
-0.5955,-1.3123
0.6454,-1.6967
0.9488,-0.7375
-0.0604,-1.5908
-1.6948,-3.2256
-2.798,-3.8917
-2.1513,-4.1517
-3.2861,-5.1306
-4.796,-5.2658
-3.5874,-3.7763
-0.785,-2.1305
-1.2952,-3.7973
-2.7742,-4.5892
-3.0969,-4.4123
-3.5759,-6.0168
-4.0237,-5.84
-3.7215,-2.8818
-3.2007,-1.9238
-1.8675,-0.1221
-0.7219,-1.0394
-0.2327,-2.6755
1.1939,-2.5616
0.152,-5.0101
0.1413,-6.4586
0.6931,-5.4071
0.0262,-5.2618
-1.2345,-5.8353
-1.9953,-5.9402
-1.6312,-6.4512
-0.017,-5.806
2.6597,-4.7233
4.5551,-4.1093
4.2005,-4.8079
3.502,-7.0066
3.241,-6.6428
2.98,-4.3415
0.6565,-3.1028
0.2392,-3.3641
0.9467,-2.6255
0.5604,-1.7621
1.5802,0.1949
5.7874,2.4955
6.1507,2.5772
5.8889,2.9088
5.2833,2.9591
3.5839,2.728
2.9155,3.9654
4.372,5.5777
5.8283,7.4712
5.4095,8.2083
3.3969,5.2892
2.228,3.1201
3.8716,4.1071
7.1401,7.6253
9.3461,9.2995
6.6458,7.5362
4.4766,6.679
2.776,6.5716
2.419,7.4015
0.9992,5.95
0.7044,5.061
3.5034,6.2033
5.1149,6.8768
7.5388,8.8628
9.1813,9.4735
6.7924,8.6467
3.8723,8.4135
1.1083,7.8365
0.1881,6.5096
2.1741,7.2452
4.2228,8.1371
3.4276,5.4352
4.2886,3.5457
5.7746,4.0625
5.4793,3.6105
6.0903,3.2835
5.5137,2.425
5.3434,2.7541
6.5794,3.5206
6.1902,3.3807
3.8635,0.7096
2.9431,-1.3989
4.4602,-1.7575
5.5086,-0.6472
4.6819,-0.7246
2.2614,-3.6458
0.1535,-5.567
-2.9231,-7.8632
-4.531,-6.4406
-6.4514,-4.9869
-6.2469,-2.8144
-3.4175,-0.9233
-0.3382,-0.1573
0.085,0.2962
-1.0232,-0.5005
-1.944,-2.1411
-3.8023,-2.5631
-7.1607,-3.2039
-8.0191,-3.9698
-6.6902,-3.9858
-5.2051,-2.7207
-4.564,-2.5807
-4.1105,-3.1597
-4.0321,-3.7387
-4.5788,-4.1615
-6.063,-5.6469
-7.0785,-6.351
-8.6875,-6.2426
-10.3591,-5.6655
-9.9369,-4.7758
-11.7022,-6.5111
-11.9988,-7.3714
-11.3579,-7.1379
-10.1545,-6.9357
-8.4511,-6.2024
-7.9352,-6.0003
-5.4195,-2.9859
-3.3726,2.1534
-3.8883,4.0427
-3.1229,4.7757
-2.4825,4.6647
-2.8108,2.7413
-2.8266,1.3179
-1.3112,2.7382
0.3292,2.5335
0.5946,1.2349
0.2038,-0.5323
-0.687,-1.5184
-1.2965,-1.4421
-3.8435,-2.647
-3.6718,-1.9145
-4.844,-3.682
-7.0474,-7.2933
-4.0634,-6.4984
-2.2357,-4.3283
-2.564,-5.377
-1.1736,-4.3944
-1.0021,-2.1306
-3.0804,-1.8042
-4.1586,-2.0403
-2.7055,-1.7138
-3.1585,-2.6685
-2.9241,-1.2795
-2.4085,-0.5467
-2.2991,-0.1889
-2.9708,-0.7375
-2.9239,-0.5674
-2.3771,0.3525
-3.3303,0.5849
-4.7522,0.161
-4.6428,0.862
-3.721,2.5004
-3.268,2.6701
-2.8463,1.3085
-1.3935,2.1342
1.1843,4.3662
2.6683,5.1606
2.4333,5.9236
-0.6142,4.2178
-4.1617,2.7307
-3.9593,3.3061
-0.5694,6.1939
-0.2419,6.5505
-0.0081,5.4697
4.1008,7.2013
7.4597,8.808
9.6311,10.5084
11.24,12.3963
11.0989,13.0966
8.5204,11.8282
6.3482,9.8411
3.1446,7.0726
2.1909,5.7416
2.4873,3.7856
4.1586,3.0484
4.8612,1.8111
4.22,0.7925
5.0789,0.9302
5.3754,0.4742
5.2343,0.7056
6.2809,3.0308
6.9527,3.2936
8.5932,3.9001
9.1399,4.4129
10.218,3.9882
11.2961,3.0635
9.1867,0.5764
7.2336,-0.692
5.7807,-0.0853
3.859,0.3652
2.7811,0.5658
2.3283,0.2665
0.3756,-2.0952
-1.9833,-4.8631
-1.2172,-5.006
2.9552,-3.4302
3.8463,-2.8858
1.8937,-3.9665
-0.0589,-4.7658
-2.9176,-6.9088
-5.6513,-7.2394
-8.5414,-8.6949
-7.994,-8.3068
-5.5092,-4.8875
-5.8681,-4.0931
-7.0084,-5.7675
-6.0549,-4.7858
-3.5702,-1.9602
-5.3041,-3.3222
-8.2255,-6.7153
-7.9283,-7.046
-6.0373,-5.158
-2.3964,-2.6763
-1.1617,-1.3507
-1.677,-0.3064
-1.2547,-1.0121
-0.3948,-0.7178
1.1838,0.8577
2.825,1.4644
3.9974,2.7274
3.6075,2.9593
0.7488,1.1599
1.3277,1.7043
0.8754,1.28
0.0794,0.0745
1.0646,-0.1309
2.3311,-0.5863
2.1604,-2.7602
2.4585,-3.5592
2.0066,-3.6705
0.2737,-4.313
-1.6467,-5.8304
-2.4419,-6.9415
-0.9556,-6.0837
-3.0943,-7.9759
-4.2017,-9.3994
-2.7779,-8.6353
0.146,-5.3088
0.4138,-3.0447
-0.4434,-2.6243
0.0745,-2.9225
-1.4076,-3.7207
-2.7022,-4.7375
-1.903,-4.6294
-0.9163,-3.615
0.5391,-2.6005
1.4008,-2.836
-0.1437,-5.0716
-1.6256,-6.7133
0.0488,-5.855
-0.1205,-5.4653
-2.0396,-4.9193
-3.865,-4.4671
-3.6279,-4.5461
-1.172,-3.4062
2.3151,0.515
7.5523,3.5298
10.3833,5.576
9.3393,5.1533
10.639,6.4493
9.47,5.8702
6.9574,5.51
8.1323,7.8374
9.4946,9.1647
9.7629,9.0231
6.9062,5.8814
7.9871,5.0211
8.7244,4.1609
3.4306,0.6758
1.0432,-0.9967
0.2183,-0.5442
-2.2314,-1.8729
-2.1499,-2.9516
-1.9434,-2.4678
-3.1744,-2.5464
-4.5303,-3.9374
-3.8549,-5.0159
-1.7106,-5.5942
0.715,-5.1411
2.6407,-2.938
2.6603,-2.5471
1.2738,-3.0312
2.9188,-1.3589
5.97,1.5635
5.8025,1.6735
4.6975,0.5961
3.6239,-0.4501
2.9254,-1.9649
2.7582,-2.2608
3.8412,0.1933
4.143,0.9287
3.6637,0.0704
1.4344,-1.4129
0.6426,-2.6149
0.9445,-1.3793
0.8714,-0.6438
0.1108,-2.4082
1.5066,-1.5162
3.465,-0.2803
5.4234,1.487
6.2881,2.5354
4.9029,2.6777
5.174,4.9764
5.3202,5.8064
3.2788,4.4489
1.925,3.4352
3.2901,4.7967
6.374,6.9084
7.7394,7.1452
8.3549,8.2883
10.2517,10.0876
9.0549,9.1682
5.3582,5.9051
3.0678,3.5483
2.6524,2.3167
2.3934,2.3976
2.3218,2.0409
4.6251,3.3093
7.2409,3.8902
8.3569,4.5649
10.0666,5.2708
10.0888,4.6019
7.1425,3.8704
3.9461,3.8891
2.031,3.064
-0.384,1.3953
-1.1739,1.3829
-0.12,0.6831
2.7152,1.7959
2.8944,2.0964
2.9174,2.0531
4.628,2.4162
5.245,2.4044
6.7995,4.2989
8.1977,5.6934
8.0021,5.963
9.2129,7.7015
11.3613,7.3463
12.1973,6.3349
11.0645,5.9798
9.838,4.9061
10.2367,5.7701
8.323,4.8528
5.5032,2.4669
5.0584,3.6124
4.2386,3.9454
4.4502,4.1536
5.3807,4.1432
7.4676,4.758
9.2108,5.2477
8.2041,4.7062
8.2912,4.6648
